player_id,name,date_of_birth
396638,Manor Solomon,1999-07-24
396682,Luca Gagliano,2000-07-14
396859,Jamie Cumming,1999-09-04
396861,Richard Nartey,1998-09-06
397030,Stanislav Krapukhin,1998-03-28
397225,Alessandro Zanoli,2000-10-03
398847,Sergey Zabrodin,1998-02-25
399158,Jordan Holmes,1997-05-08
399780,Darío Poveda,1997-03-13
400541,Nikolaj Leth,2000-04-21
401323,Aidan Keena,1999-04-25
401529,Dodô,1998-11-17
401987,Siaka Bagayoko,1998-07-04
402193,Kwang-song Han,1998-09-11
403800,Job Schuurman,1999-06-12
404838,Vladyslav Kucheruk,1999-02-14
405674,Antonis Aidonis,2001-05-22
405686,Reda Khadra,2001-07-04
406091,Boyd Lucassen,1998-07-01
406694,Jamie Brandon,1998-02-05
406727,Lewis Muir,2000-01-07
406736,Andy Dallas,1999-07-22
407907,Gelson Dala,1996-07-13
408839,Emmanuel Sowah Adjei,1998-01-16
409533,Nick Shinton,2001-05-10
410226,Momo Mbaye,1997-10-13
410436,Bailey Peacock-Farrell,1996-10-29
410781,Maksim Edapin,2000-04-03
411661,Fernando Medeiros,1996-02-10
412951,Lorenzo van Kleef,2001-01-26
413247,Anton Googe,1998-07-23
413262,Dani Raba,1995-10-29
413459,Eris Abedini,1998-08-29
415454,Keba Coly,1998-02-20
415918,Stathis Vasiloudis,1996-02-23
416472,Giannis Nikopolidis,2000-12-08
416622,Jordan Green,1995-02-22
418560,Erling Haaland,2000-07-21
418659,Amine Gouiri,2000-02-16
418660,Lenny Pintor,2000-08-05
419458,Diga,1998-03-30
419930,Jack Simpson,1996-12-18
420002,Jean-Philippe Mateta,1997-06-28
421045,Ivan Lomaev,1999-01-21
421764,Matteo Cardinali,2001-06-28
421873,Elia Caprile,2001-08-25
421935,Maycon,1997-07-15
423197,Allan Sousa,1997-01-27
424008,Ben Williamson,2001-08-07
424143,Tijs te Duits,1999-02-27
425462,Felipe Vizeu,1997-03-12
425516,Ruslan Navletov,1993-12-10
425571,Carlos González,1997-05-20
425865,Callum Lang,1998-09-08
428119,Rezo Gavtadze,1995-07-11
428189,Tomás Ostrák,2000-02-05
428783,Vitão,2000-02-02
429243,Stefan Sapic,1997-02-26
429309,Jordan Holsgrove,1999-09-10
429787,Armin Djerlek,2000-07-15
430034,Nicholas Mickelson,1999-07-24
430146,Kerr Waddell,1998-06-14
430311,Chris Hamilton,2001-07-13
430484,Vladimir Khubulov,2001-03-02
430489,Dmitriy Markitesov,2001-03-22
432254,Brendon Lucas,1995-05-20
432783,Edu Ferreira,1997-04-23
433184,Rayhaan Tulloch,2001-01-20
433600,Jacob Vetter,1998-08-05
436916,Giannis Kotsiras,1992-12-16
439497,Liam Scales,1998-08-08
440878,Matteo Rossetti,1998-07-23
440953,Antoine Colassin,2001-02-26
441264,Julián Illanes,1997-03-10
441385,Gonzalo Maroni,1999-03-18
443322,Erik Nissen,1997-02-05
443764,Matheus Storck,1999-02-08
443899,Clément Cabaton,1996-06-06
444064,Henk van Schaik,1998-01-20
447217,Valentin Vanbaleghem,1996-10-09
447507,Rodrigo Alírio,1998-05-21
449345,David Davidyan,1997-12-14
450956,Jamie Semple,2001-05-17
452211,Gökay Güney,1999-05-19
454286,Emiliano Bullari,2001-04-06
454851,Emre Saglik,1997-09-14
454972,Mahmut Nigiz,1998-04-02
455348,Víctor San Bartolomé,1999-10-26
455691,Nikolaos Manias,1999-08-11
456650,Vincenzo Pinto,2000-10-31
456877,Rekeem Harper,2000-03-08
457068,Dion van Horne,1999-02-02
457090,Stan van Dijck,2000-10-07
457129,Ben Hinchliffe,1997-09-25
459890,Maj Roric,2000-02-07
461595,Théo Ndicka Matam,2000-04-20
461631,Juan Carlos Arana,2000-02-08
461882,Khanya Leshabela,1999-09-18
462348,Mostafa Mohamed,1997-11-28
462784,Jourdain Assen,1997-11-16
462809,Christian Rutjens,1998-01-05
462857,Alexandros Doris,1998-07-10
463610,Loïc Mbe Soh,2001-06-13
463665,Oumar Solet,2000-02-07
464983,Jonas Dakir,1997-04-18
465279,Marco Ballarini,2001-03-28
465408,Nuraly Alip,1999-12-22
465967,Ander Guevara,1997-07-07
466805,Nico González,2002-01-03
467545,Matthew Nogueira,1998-03-18
468272,Gustavo Cascardo,1997-03-24
468929,Lemouya Goudiaby,1997-01-09
469050,Nathan Collins,2001-04-30
469781,Marcos Senesi,1997-05-10
469858,Ulysses Llanez,2001-04-02
470796,Boris Popovic,2000-02-26
471368,Alfie McCalmont,2000-03-25
471890,Max Geschwill,2001-07-07
473891,Delio Palmieri,2000-08-26
474701,Crysencio Summerville,2001-10-30
478426,Genís Montolio,1996-07-23
479431,Jethro Mashart,2000-05-08
479638,Tiago Gouveia,2001-06-18
479640,Edu,2001-01-14
482072,Kévin Denkey,2000-11-30
482141,Mike Eerdhuijzen,2000-07-13
483348,Djed Spence,2000-08-09
340174,Yarno De Nayer,1999-06-04
342820,Rubin Hebaj,1998-07-30
345842,Tim Brinkman,1997-03-22
346853,Romano Schmid,2000-01-27
347204,Nuno Tomás,1995-09-15
347623,Luca Polizzi,1996-05-28
355689,Sory Kaba,1995-07-28
375770,Gabriel Souza,1997-01-01
378710,Richarlison,1997-05-10
379961,Jan-Luca Rumpf,1999-07-08
383109,Przemyslaw Placheta,1998-03-23
387944,Mohamed Réda Halaïmia,1996-08-28
387966,Ahmet Taner Cukadar,1998-08-04
392775,Ryan Sessegnon,2000-05-18
394236,Filip Ugrinic,1999-01-05
395295,Edgaras Dubickas,1998-07-09
396077,Maarten Paes,1998-05-14
398675,Mykola Kvasnyi,1995-01-04
399136,Giray Aydin,1997-08-29
399360,Anastasios Karagiozis,1997-06-20
406607,Elias Oubella,2001-05-24
420187,Nick Venema,1999-04-09
433049,Youssef En-Nesyri,1997-06-01
433358,Tomás Ribeiro,1999-04-30
441422,Maximiliano Lovera,1999-03-09
452619,Kyan van Dorp,2000-05-17
455069,Joachim Rothmann,2000-06-29
461959,Douglas Aurélio,1999-03-27
462839,Oliver Rimmen,2001-05-07
465717,Jayden Bogle,2000-07-27
470815,Niklas Tauer,2001-02-17
477182,Sergiy Ichanskyi,1995-09-01
484390,Tom Allan,1999-09-23
497663,Mujaid Sadick,2000-03-14
504051,Jamie Bowden,2001-07-09
513963,Taylor Booth,2001-05-31
517724,Alexander Jensen,2000-04-08
531338,Scotty Sadzoute,1998-04-29
536030,Arnau Puigmal,2001-01-10
538927,Aron Timmerman,2000-05-22
540687,Zak Swanson,2000-09-28
552655,Troy Parrott,2002-02-04
555146,Vladislav Torop,2003-11-07
559263,Fábio Carvalho,2002-08-30
564453,Emeka Nnamani,2001-11-04
565899,Nicolás Castro,2000-11-01
567576,Elliot Anderson,2002-11-06
608739,Sofiane Sidi Ali,1995-07-14
621993,Andrew Omobamidele,2002-06-23
633659,Matthew Craig,2003-04-16
646948,Cengiz Demir,2001-04-18
654982,Bilal El Khannouss,2004-05-10
655987,James Balagizi,2003-09-20
656130,Adam Vendelbo,2003-02-20
670096,Tanner Tessmann,2001-09-24
683571,Tolu Arokodare,2000-11-23
685679,Gustav Mortensen,2004-03-19
685735,Vadim Milyutin,2002-04-08
696764,Abu Kamara,2003-07-21
701508,Gökdeniz Kursunoglu,2002-02-08
711575,Pavlos Logaras,2002-06-18
712086,Toon Raemaekers,2000-09-09
741015,Gabriel Canela,2000-01-22
741238,Omari Hutchinson,2003-10-29
791528,Telmo Arcanjo,2001-06-21
810570,Timofey Shipunov,2003-07-20
817676,Geovani,2001-05-15
834397,Mike Penders,2005-07-31
857694,Berkay Erkul,2003-02-14
865414,Kirill Glebov,2005-11-10
874711,Osman Güleryüz,2003-01-02
916954,Rafael Alcobia,2003-06-22
1277,Clemens Fritz,1980-12-07
3890,Eduardo,1980-08-05
4377,Thomas Buffel,1981-02-19
5687,Rudy Riou,1980-01-22
5879,Adrian Mutu,1979-01-08
6917,Ibrahima Yattara,1980-06-03
7194,Murat Erdogan,1976-08-01
8245,Lance Davids,1985-04-11
10139,Güven Varol,1981-06-02
13052,Kris De Wree,1981-05-21
15570,Igor Akinfeev,1986-04-08
15885,Kostadin Hazurov,1985-08-05
16743,Daniel Brückner,1981-02-14
17029,Michael Gspurning,1981-05-02
20586,Urby Emanuelson,1986-06-16
21750,Mark González,1984-07-10
25732,Dmytro Chygrynskyi,1986-11-07
26633,Ali Al-Habsi,1981-12-30
32618,Assani Lukimya,1986-01-25
33484,Leon Barnett,1985-11-30
33706,Nani,1986-11-17
35748,Dennis Oliech,1985-02-02
36207,Fin Bartels,1987-02-07
36859,Leon Clarke,1985-02-10
36911,Fabrice Begeorgi,1987-04-20
37481,Ahmed Abou-Mosalem,1981-07-26
38399,Flavien Le Postollec,1984-02-19
41164,Thomas Villadsen,1984-09-04
41369,Erik Jendrisek,1986-10-26
44432,Adrian Ropotan,1986-05-08
45371,Celestino,1987-01-02
48081,Christian Strohdiek,1988-01-22
51224,Daylon Claasen,1990-01-28
51536,Albert Crusat,1982-05-13
52903,Nicolás Bertolo,1986-01-02
53543,Mesut Caytemel,1984-04-24
54818,Egidio Arévalo Ríos,1982-01-01
56216,Max Wegner,1989-03-24
59083,Oleg Barannik,1992-03-20
60132,Nemanja Obradovic,1989-05-29
60444,Thiago,1991-04-11
66319,Ammar Jemal,1987-04-20
66410,Anthony Scribe,1988-01-01
67067,Konstantinos Kaznaferis,1987-06-22
74088,Declan Rudd,1991-01-16
82377,Dodo Elgabas,1988-01-01
82471,Iker Guarrotxena,1992-12-06
85896,Insa Sylla,1993-09-25
86502,Ivan Kryvosheenko,1984-05-11
89473,Nacho Cases,1987-12-22
93763,Alexander Schwolow,1992-06-02
97925,Munir,1989-05-10
99116,Daniel Segev Jörgensen,1991-02-04
104946,Ouka,1984-03-13
105456,Fernando,1992-03-03
110082,Darren Keet,1989-08-05
116088,Marius Bülter,1993-03-29
116302,Edgar Malakyan,1990-09-22
119081,Joris Sainati,1988-09-25
122383,Kawin Thamsatchanan,1990-01-26
122704,Zak Ansah,1994-05-04
124668,Pica,1986-04-08
125103,Marvin Ducksch,1994-03-07
128909,Jack Robinson,1993-09-01
129248,Stefan Popescu,1993-05-05
139535,Ignacio Lores Varela,1991-04-26
140579,Josip Drmic,1992-08-08
147359,Jeremy Dudziak,1995-08-28
148354,Nicolai Johannesen,1994-05-22
151471,David Wijns,1987-01-09
152752,Nicolas Delporte,1993-01-01
161060,Streli Mamba,1994-06-17
162061,Nando Quesada,1994-01-05
172066,João Reis,1992-06-24
184381,Shani Tarashaj,1995-02-07
187295,Cas Peters,1993-05-13
187908,Hugo Sousa,1992-06-04
188338,Luka Djordjevic,1994-07-09
190222,Sander van de Streek,1993-03-24
192765,Ben Davies,1993-04-24
197491,Alex Ferrari,1994-07-01
199921,Davide Petermann,1994-12-25
201637,Henk Bos,1992-11-12
203986,Erten Ersu,1994-04-21
204354,Adam Campbell,1995-01-01
213048,Tin Karamatic,1993-03-01
214493,Joey Belterman,1993-08-18
224672,Sergio Peña,1995-09-28
225693,Fabinho,1993-10-23
226049,Freddie Woodman,1997-03-04
226974,Andy Robinson,1992-10-16
230985,Simen Jukleröd,1994-05-18
232964,Emiliano Marcondes,1995-03-09
240262,Tomislav Strkalj,1996-08-02
252688,Carlos Selfa,1992-04-25
252755,Richairo Zivkovic,1996-09-05
257369,Guilherme Oliveira,1995-04-12
257671,Fábio Santos,1994-05-04
258018,Pêpê,1997-05-20
258885,Max Lowe,1997-05-11
261357,Cameron Brannagan,1996-05-09
262608,Adama Traoré,1995-06-28
265396,Pepe,1988-03-04
265551,Jeppe Svenningsen,1994-10-14
267016,Okan Cincil,1993-04-03
271505,Aleksandr Semyachkin,1992-07-25
272816,Yuriy Glushchuk,1995-01-16
273437,Stephen Warmolts,1994-04-10
276287,Noël Goossens,1994-06-17
283193,Rezan Corlu,1997-08-07
287015,Olivier Thill,1996-12-17
288924,Gökhan Karadeniz,1990-05-02
292733,Ícaro,1989-04-16
303939,Ahmed El Messaoudi,1995-08-03
308267,Mouad Tauil,1995-01-23
315140,Joey Konings,1998-04-21
316406,Olivier Myny,1994-11-10
325454,Franco Romero,1995-02-11
330030,Nailson,1994-02-24
330269,Marcel Benger,1998-07-02
334429,Astemir Gordyushenko,1997-03-30
334495,Jan Van den Bergh,1994-10-02
336960,Giuseppe Pezzella,1997-11-29
338101,Mouhamadou Sarr,1997-01-05
340065,Yoan Severin,1997-01-24
340707,Leonardo Sernicola,1997-07-30
341043,Harry Lewis,1997-12-20
346018,Jamal Lewis,1998-01-25
351955,Federico Baschirotto,1996-09-20
354772,Michaell Chirinos,1995-06-17
356024,Rubilio Castillo,1991-11-26
357119,Ibrahima Konaté,1999-05-25
357148,Diogo Queirós,1999-01-05
357397,Kazaiah Sterling,1998-11-09
362842,Arthur Melo,1996-08-12
363065,Maksym Averyanov,1997-07-22
371856,Vanja Drkusic,1999-10-30
375004,Issahaku Yakubu,1994-06-17
382903,Sergiy Kernozhytskyi,1997-06-23
392514,Gennaro Ruggiero,2000-02-04
392516,Antonino Gallo,2000-01-05
393804,Sofian Kiyine,1997-10-02
395421,Peter Vindahl Jensen,1998-02-16
401736,Yaya Sithole,1999-03-03
405692,Erkan Eyibil,2001-06-15
406766,Bruno Rodrigues,1997-03-07
413688,Akmal Bakhtiyarov,1998-06-02
420179,Gianluca Saro,2000-06-25
422939,Frederik Christensen,2000-01-19
424784,Luis Suárez,1997-12-02
428016,Brandon Austin,1999-01-08
428603,Bogdan Kushnirenko,1995-11-02
432680,Pieter De Smet,1998-02-12
461496,Morten Hjulmand,1999-06-25
462738,Naoufel Khacef,1997-10-27
462838,Oliver Villadsen,2001-11-16
472246,Mika Schroers,2002-02-04
484466,Aleksandr Bukachev,1996-03-07
485964,Isaac Matondo,1999-03-24
487828,Manuel Gasparini,2002-05-19
487924,Jan Zamburek,2001-02-13
490415,Souleymane Aw,1999-04-05
490426,Krépin Diatta,1999-02-25
490495,Eduardo Fereira,2000-09-29
490514,Mathias Francotte,1998-05-28
491589,Roberto Fernández,2000-06-07
492627,Marco Frigerio,2001-07-16
494283,Enrico Dueñas,2001-02-23
494667,Anil Basaran,2000-03-27
495752,Taichi Hara,1999-05-05
495845,Idris Umaev,1999-01-15
496036,Artem Kozlov,1997-02-10
497222,Oleg Veremiyenko,1999-02-13
498237,David Carmo,1999-07-19
498529,Miguel Crespo,1996-09-11
500191,Pepe Sánchez,2000-03-02
500689,Evann Guessand,2001-07-01
501249,Ilya Levchenkov,2002-02-13
501775,Stepan Surikov,2002-01-30
502268,Andi Koshi,2001-02-17
503680,Neco Williams,2001-04-13
503858,Antef Tsoungui,2002-12-30
503997,Georgi Kyurdzhiev,1999-01-12
504085,Tomás Esteves,2002-04-03
504542,Henry Wise,2000-01-01
504581,Ryan Giles,2000-01-26
504966,Mason Barrett,1999-09-24
506213,Joy Mukena,1999-07-03
506941,David Flakus Bosilj,2002-02-01
508941,Dylan Chambost,1997-08-19
509248,Dean Ritchie,2001-01-05
511115,Suat Kaya,1999-04-15
511422,William Möller,1998-03-10
511669,Stanislav Bilenkyi,1998-08-22
512344,Jandrei,1993-03-01
513031,Antonio Sánchez,1997-04-22
514290,Toshio Lake,2001-03-26
514889,Frederik Christensen,2002-06-07
515016,Mikkel Lassen,2001-06-19
515506,Aleksandr Dolgov,1998-09-24
517705,Manuel Namora,1998-02-12
517861,Vangelis Plevrakis,1998-04-04
519651,Zakaria Eddahchouri,2000-05-11
520456,Wesley Dias,1995-06-22
520785,David Wilson,2001-03-05
521234,Maximiliano Villa,1997-03-03
522077,Georg Strauch,2001-03-30
523529,Bruno Morais,1998-04-08
524136,Ilya Tymoshenko,1999-03-07
524687,Saïd Bakari,1994-09-22
524923,Mohammad Reza Azadi,1999-12-07
524941,Imran Alsultanov,1999-01-23
525990,Tobias Klysner,2001-07-03
526422,Makan Macalou,1996-02-07
527896,Oliver Antman,2001-08-15
528235,Dmitriy Molchanov,2000-10-01
529646,Patrick,1998-11-23
530801,Furkan Yildirim,1998-01-11
531305,Pablo Muñoz,1999-12-19
531712,Youri Schoonderwaldt,2000-03-13
531916,Pedro Henrique,1996-11-08
532444,Fotis Ioannidis,2000-01-10
532775,Melvin Bard,2000-11-06
533806,Vincenzo Mustacciolo,2000-07-19
535741,Robin Mantel,2000-11-15
536152,Gonzalo Pereira,1997-02-14
536520,Ruben Providence,2001-07-07
537171,Semuel Pizzignacco,2001-09-01
537956,Panagiotis Tsagalidis,2001-03-05
539065,Alexis Beka Beka,2001-03-29
539151,Elikia Mbinga,2001-03-08
539425,Valentyn Morgun,2001-08-10
540677,Steven Ako,1999-03-14
541646,Diego Barri,1995-09-19
547924,Apostolos Stamatelopoulos,1999-04-09
548128,Giacomo D'Asaro,2003-04-12
548185,Arian Kastrati,2001-07-15
549069,Diego Altube,2000-02-22
549354,Ryan Strain,1997-04-02
550323,Nazar Yedynak,1998-04-03
550492,Giorgi Gagua,2001-10-10
551695,Lassina Traoré,2001-01-12
553512,Riccardo Boscolo Chio,2002-07-06
554250,Morgan Boyes,2001-04-22
555076,Romain Faivre,1998-07-14
559328,Emanuel Emegha,2003-02-03
560903,Patrick William,1997-06-03
562387,Chris Mueller,1996-08-29
563140,Vincenzo Cozzella,2001-12-21
564620,Samir Lagsir,2003-05-20
565093,Bart Verbruggen,2002-08-18
565232,André Silva,1997-06-03
565435,Arne Engels,2003-09-08
566349,Matty Daly,2001-03-10
567118,Jamie Hamilton,2002-03-01
567664,Nuh Naci Kirlankicoglu,1997-01-01
569033,Armindo Sieb,2003-02-17
569056,Jean-Morel Poé,1996-12-15
569365,Soudeysse Kari,2002-02-07
569385,Adil Aouchiche,2002-07-15
570538,Inal Chertkoev,1999-10-08
574455,Petro Dolgov,2000-06-29
577869,Raúl García,2000-01-27
578539,Chris Richards,2000-03-28
579284,Joe Mendes,2002-12-31
579950,Owen van der Vlag,2003-10-02
580715,Maxime Sivis,1998-04-01
581780,Adrián Sahibeddine,1994-08-09
583920,Siebe Wylin,2003-05-27
584087,Roni Arabaci,2001-02-14
584231,Egor Teslenko,2001-01-31
585323,Filip Jörgensen,2002-04-16
586232,Dimitrios Pinakas,2001-09-01
586541,Spyros Georgousis,1999-07-24
588649,Robin Öström,2002-08-09
588853,Mark Rasmussen,2001-02-16
591197,Bastian Badu,2000-02-02
591600,Kostyantyn Gramatik,2000-05-21
591949,Aaron Hickey,2002-06-10
593319,Herman Moussaki,1999-02-10
594561,Dudu,1999-08-10
596097,Alexandros Chalatsis,2000-06-16
596182,Sam Tel,2002-01-02
597000,Eric Martel,2002-04-29
597106,Luiz Gustavo,1999-09-02
598377,Diogo Rodrigues,1999-08-23
598629,Bruno Duarte,1996-03-24
600003,Dmytro Kasimov,1999-08-14
600464,David Kobesov,2000-01-06
600936,Luca Moro,2001-01-25
601856,Bogdan Reichmen,2002-05-26
603676,Leonardo Pezzola,2002-03-17
605225,Christalino Atemona,2002-04-26
606526,Nikolay Titkov,2000-08-18
606849,Makhtar Gueye,1997-12-04
607201,Koray Kilinc,2000-03-04
607720,Jonas Urbig,2003-08-08
607779,Sergio Moreno,1999-01-01
609692,Bilal Benkhedim,2001-04-20
610439,Philip Banda,2003-05-16
610440,Valdemar Lund,2003-05-28
610649,Ryan Alebiosu,2001-12-17
611651,Giovanni McGregor,1999-01-09
612814,Olaf Kok,2002-01-16
612857,Michalis Spiridakis,2001-04-23
613129,Christian Aucelli,2002-06-14
614157,Kelvin Boateng,2000-03-24
614603,Chem Campbell,2002-12-30
616890,Emirhan Aydin,1999-06-18
616891,Ahmet Demirli,2000-08-07
616894,Eren Elmali,2000-07-07
617018,Marko Stamenic,2002-02-19
618341,Mario Gila,2000-08-29
618350,Dion Beljo,2002-03-01
619736,Rick Zuijderwijk,2001-04-13
621152,Valentin Prilepin,1999-11-23
621554,Michele Bragantini,2001-05-14
622067,Enes Karakus,2001-01-03
622801,Flavio Paoletti,2003-01-16
622988,Fran Pérez,2002-09-09
623305,Dmitriy Makovskiy,2000-03-18
623322,Mykhaylo Rudavskyi,2001-05-26
626907,Billal Chibani,1998-10-15
627227,Peglow,2002-01-07
628332,Athanasios Stojnovic,2003-02-17
628569,Roman Tolochko,1998-10-25
629020,Manu Navarro,2000-10-09
629637,Kévin Mouanga,2000-07-24
632085,Ersan Yasa,2000-10-14
634122,Diego Moreno,2001-06-21
634427,Miguel Rodríguez,2003-04-29
641441,Ali Koiki,1999-08-22
642380,Tijn Becker,2001-12-02
645423,Júlio Romão,1998-03-29
646707,Wouter Goes,2004-06-10
646746,Roger Martínez,2004-04-05
646747,Rafel Obrador,2004-02-24
647098,André Paulo,1996-12-18
649030,Samba Diallo,2003-01-05
650809,Shaquil Delos,1999-06-16
650966,Samuele Vignato,2004-02-24
651204,Casagrande,1999-05-12
651263,Fatih Kurnaz,2001-07-11
653845,Ivan Lyubukhin,2002-03-25
654049,Ertugrul Cetin,2003-04-21
654177,Mamadou Sylla,2003-01-26
654420,Amjhad Nazih,2002-01-18
655461,Nikita Yanovich,2003-03-28
655487,Pavlos Grosdanis,2002-04-03
655835,Christian Saydee,2002-05-10
655894,Yigit Emre Celtik,2003-04-07
656206,Atalay Gökce,2003-06-20
657385,Guilherme,2001-02-08
657446,Berna,2002-08-16
657635,Bryan Teixeira,2000-09-01
659518,Félix Lemaréchal,2003-08-07
661171,Willian Pacho,2001-10-16
661805,Steven Bradley,2002-03-17
662208,Philippe Keny,1999-05-18
662261,Rafa Marín,2002-05-19
667120,André Ferreira,2003-04-08
667563,Efe Binici,2001-02-04
667914,Paul Mukairu,2000-01-18
667966,Mohamed Amine Essahel,2003-02-17
669310,Danylo Goncharuk,2002-07-13
669477,Athanasios Papadoudis,2003-09-06
669915,Filippo Distefano,2003-08-28
670144,José Gallegos,2001-09-22
671656,Vitor Luiz,1996-01-11
673114,Yaroslav Gladyshev,2003-05-05
673344,Wesley Spieringhs,2002-01-16
678277,Mathias Sauer,2004-04-02
683840,Pedri,2002-11-25
683895,Emmanuel Agbadou,1997-06-17
684348,João Mendes,2000-04-13
685756,Aleksandr Gapechkin,2002-06-16
685760,Tamaz Topuriya,2002-01-29
685848,Vladimir Abramov,2002-04-05
685938,Dmitri Sesyavin,2001-06-02
690797,Stéphane Zobo,2000-08-02
692286,Maarten Schut,2003-10-13
694186,Kristian Hlynsson,2004-01-23
694239,Keir Russell,2002-01-12
696506,Gui Guedes,2002-04-17
697714,Fabinho,2001-03-29
697853,Artem Ismagilov,2004-06-29
704270,Sambou Soumano,2001-01-13
704708,Riccardo Castagnaviz,2003-01-29
707364,Stijn Hogervorst,2002-10-01
708169,Egor Mosin,2003-08-31
708184,Lenar Fattakhov,2003-05-12
708680,Ugo Bertelli,2003-07-15
711382,Jon Karrikaburu,2002-09-19
714460,Ryan Duncan,2004-01-18
717198,Danylo Udod,2004-03-09
726114,Mario Mitaj,2003-08-06
726117,Dejvid Janaqi,2003-07-21
727102,Cem Özgener,2004-03-22
730126,Mykola Kukharevych,2001-07-01
732870,Ahmet Cevat Varol,2001-02-11
733494,Kamil Conteh,2002-12-26
743519,Hugo Vogel,2004-01-04
745200,Maghnes Akliouche,2002-02-25
746891,Cristian Volpato,2003-11-15
748505,Arnaud Dony,2004-05-08
748939,Oleksiy Sych,2001-04-01
748940,Vasyl Runich,2000-01-31
787299,Roman Romanov,2003-03-28
788861,Matheus Babi,1997-07-18
790669,Kayne van Oevelen,2003-08-07
795762,Elias Bakatukanda,2004-04-13
800925,Oscar Schwartau,2006-05-17
804652,Nicholas Beetson,2005-06-01
804817,Adrien Louveau,2000-02-01
805056,Oliver Ross,2004-10-10
805714,Renato Veiga,2003-07-29
806306,Adil Ben Achour,2002-02-01
806930,Kasper Kiilerich,2005-11-22
807389,Oscar Meedom,2005-08-16
808113,Maksym Bagachanskyi,2002-06-05
808475,MT,2001-03-01
812658,Abdulkadir Tasdan,2003-06-18
814454,Samuel,1999-06-06
814522,Taylor-Jay Hart,2003-12-18
815651,Kalani Almeida,2002-02-04
818892,Nicola Bagnolini,2004-03-14
821650,Ali Kizilkuyu,2001-05-15
823768,Josué Doké,2004-04-20
827950,Ousmane Camara,2001-11-03
842718,Paulinho,1999-09-21
845834,Kagan Özkan,2004-05-03
848355,Jack Brydon,2003-09-16
851804,Mateo Tanlongo,2003-08-12
863811,Lamin Jawara,2002-02-12
867500,Ivan Popovych,2002-09-07
874877,Yunus Emre Sentürk,2003-05-05
876831,Ferhat Erdogan,2001-06-18
882224,Ilya Ukhan,2003-06-01
887137,Finlay Pollock,2004-06-27
891075,Alejandro Asensio,2000-09-14
894914,Antonio Nusa,2005-04-17
899710,Floris Smand,2003-01-20
913085,Bi Néné Junior Gbamblé,2002-05-09
921545,Euan Thomson,2004-12-02
923759,Valentin Atangana Edoa,2005-08-25
923936,Christos Chatziioannou,2004-01-10
924800,Axel Camblan,2003-06-18
925584,Axel Guessand,2004-11-06
935047,Kyrylo Sigeev,2004-05-16
936821,Oleg Stepanenko,2004-07-22
939445,Álex Primo,2004-07-10
945496,Simo Keddari,2005-02-03
954211,Alper Adiyaman,2003-09-28
955382,Furkan Onur Akyüz,2005-09-21
962090,Artem Smolyakov,2003-05-29
970493,Iván Sanz,2003-01-08
973085,Carlos Baleba,2004-01-03
973826,Arnaud Mollers,2002-04-24
